ano;sigla_uf;cnae_2;descricao_cnae;grupo;tratado;total_vinculos_ativos;massa_salarial;post;salario_medio
2025;PB;10511;Preparação do leite;sensibilidade;FALSE;61;110550,9400000000;TRUE;1,81231049180328e+03
2025;PB;10520;Fabricação de laticínios;sensibilidade;FALSE;938;2229733,7599999998;TRUE;2,37711488272921e+03
2025;PB;10538;Fabricação de sorvetes e outros gelados comestíveis;sensibilidade;FALSE;418;901421,5199999998;TRUE;2,15651081339713e+03
2025;PB;10619;Beneficiamento de arroz e fabricação de produtos do arroz;sensibilidade;FALSE;14;21347,5500000000;TRUE;1,52482500000000e+03
2025;PB;10627;Moagem de trigo e fabricação de derivados;sensibilidade;FALSE;354;1144900,3399999994;TRUE;3,23418175141243e+03
2025;PB;10635;Fabricação de farinha de mandioca e derivados;sensibilidade;FALSE;10;10276,0400000000;TRUE;1,02760400000000e+03
2025;PB;10643;Fabricação de farinha de milho e derivados, exceto óleos de milho;sensibilidade;FALSE;870;1843048,9100000020;TRUE;2,11844702298851e+03
2025;PB;10651;Fabricação de amidos e féculas de vegetais e de óleos de milho;sensibilidade;FALSE;46;74023,6800000000;TRUE;1,60921043478261e+03
2025;PB;10660;Fabricação de alimentos para animais;sensibilidade;FALSE;510;1034693,7999999999;TRUE;2,02881137254902e+03
2025;PB;10694;Moagem e fabricação de produtos de origem vegetal não especificados anteriormente;sensibilidade;FALSE;959;2212825,0100000007;TRUE;2,30742962460897e+03
2025;PB;10716;Fabricação de açúcar em bruto;sensibilidade;FALSE;5421;14053447,8199999630;TRUE;2,59240874746356e+03
2025;PB;10724;Fabricação de açúcar refinado;sensibilidade;FALSE;1;2896,6700000000;TRUE;2,89667000000000e+03
2025;PB;10813;Torrefação e moagem de café;sensibilidade;FALSE;1572;4498668,4100000048;TRUE;2,86174835241731e+03
2025;PB;10911;Fabricação de produtos de panificação;sensibilidade;FALSE;4641;7235292,3300000047;TRUE;1,55899425339367e+03
2025;PB;10929;Fabricação de biscoitos e bolachas;sensibilidade;FALSE;517;1059001,3100000003;TRUE;2,04835843326886e+03
2025;PB;10937;Fabricação de produtos derivados do cacau, de chocolates e confeitos;sensibilidade;FALSE;9;12772,3800000000;TRUE;1,41915333333333e+03
2025;PB;10945;Fabricação de massas alimentícias;sensibilidade;FALSE;381;586944,9300000004;TRUE;1,54053787401575e+03
2025;PB;10953;Fabricação de especiarias, molhos, temperos e condimentos;sensibilidade;FALSE;67;114736,3600000000;TRUE;1,71248298507463e+03
2025;PB;10961;Fabricação de alimentos e pratos prontos;sensibilidade;FALSE;70;95793,4400000000;TRUE;1,36847771428571e+03
2025;PB;10996;Fabricação de produtos alimentícios não especificados anteriormente;sensibilidade;FALSE;419;743501,5399999997;TRUE;1,77446668257756e+03
2025;PB;13511;Fabricação de artefatos têxteis para uso doméstico;tratado_nucleo;TRUE;1178;2123441,0000000005;TRUE;1,80258149405773e+03
2025;PB;13529;Fabricação de artefatos de tapeçaria;tratado_nucleo;TRUE;14;23997,1500000000;TRUE;1,71408214285714e+03
2025;PB;13537;Fabricação de artefatos de cordoaria;tratado_nucleo;TRUE;136;268073,4300000000;TRUE;1,97112816176471e+03
2025;PB;13545;Fabricação de tecidos especiais, inclusive artefatos;tratado_nucleo;TRUE;29;64473,8600000000;TRUE;2,22323655172414e+03
2025;PB;13596;Fabricação de outros produtos têxteis não especificados anteriormente;tratado_nucleo;TRUE;279;424744,1700000002;TRUE;1,52238053763441e+03
2025;PB;14118;Confecção de roupas íntimas;tratado_nucleo;TRUE;1347;2085162,7900000000;TRUE;1,54800504083148e+03
2025;PB;14126;Confecção de peças do vestuário, exceto roupas íntimas;tratado_nucleo;TRUE;1921;2984483,1799999992;TRUE;1,55360915148360e+03
2025;PB;14134;Confecção de roupas profissionais;tratado_nucleo;TRUE;213;314637,2500000001;TRUE;1,47717018779343e+03
2025;PB;14142;Fabricação de acessórios do vestuário, exceto para segurança e proteção;tratado_nucleo;TRUE;515;728897,9400000006;TRUE;1,41533580582524e+03
2025;PB;14223;Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias;tratado_nucleo;TRUE;39;60899,4900000000;TRUE;1,56152538461538e+03
2025;PB;15211;Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;tratado_nucleo;TRUE;70;94029,8100000000;TRUE;1,34328300000000e+03
2025;PB;15297;Fabricação de artefatos de couro não especificados anteriormente;tratado_nucleo;TRUE;138;213037,6400000001;TRUE;1,54375101449275e+03
2025;PB;15319;Fabricação de calçados de couro;tratado_nucleo;TRUE;389;603018,1200000003;TRUE;1,55017511568123e+03
2025;PB;15327;Fabricação de tênis de qualquer material;tratado_nucleo;TRUE;1364;1975738,7000000004;TRUE;1,44848878299120e+03
2025;PB;15335;Fabricação de calçados de material sintético;tratado_nucleo;TRUE;317;468850,4099999999;TRUE;1,47902337539432e+03
2025;PB;15394;Fabricação de calçados de materiais não especificados anteriormente;tratado_nucleo;TRUE;10098;24440770,6599999964;TRUE;2,42035756189344e+03
2025;PB;16102;Desdobramento de madeira;controle;FALSE;15;17944,8300000000;TRUE;1,19632200000000e+03
2025;PB;16218;Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada;controle;FALSE;0;0,0000000000;TRUE;NA
2025;PB;16226;Fabricação de estruturas de madeira e de artigos de carpintaria para construção;controle;FALSE;252;437551,0699999999;TRUE;1,73631376984127e+03
2025;PB;16234;Fabricação de artefatos de tanoaria e de embalagens de madeira;controle;FALSE;5;6796,5700000000;TRUE;1,35931400000000e+03
2025;PB;16293;"Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto
móveis";controle;FALSE;60;111511,0300000000;TRUE;1,85851716666667e+03
2025;PB;17214;Fabricação de papel;controle;FALSE;48;106680,9200000000;TRUE;2,22251916666667e+03
2025;PB;17311;Fabricação de embalagens de papel;controle;FALSE;596;1586542,5599999991;TRUE;2,66198416107382e+03
2025;PB;17320;Fabricação de embalagens de cartolina e papel-cartão;controle;FALSE;1;0,0000000000;TRUE;0,00000000000000e+00
2025;PB;17338;Fabricação de chapas e de embalagens de papelão ondulado;controle;FALSE;36;64552,6300000000;TRUE;1,79312861111111e+03
2025;PB;17419;Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório;controle;FALSE;179;417153,6600000000;TRUE;2,33046737430168e+03
2025;PB;17427;Fabricação de produtos de papel para usos doméstico e higiênico-sanitário;controle;FALSE;58;91042,5600000000;TRUE;1,56969931034483e+03
2025;PB;17494;Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente;controle;FALSE;21;30558,6600000000;TRUE;1,45517428571429e+03
2025;PB;22111;Fabricação de pneumáticos e de câmaras-de-ar;controle;FALSE;136;290208,4500000001;TRUE;2,13388566176471e+03
2025;PB;22129;Reforma de pneumáticos usados;controle;FALSE;90;258637,8900000000;TRUE;2,87375433333333e+03
2025;PB;22196;Fabricação de artefatos de borracha não especificados anteriormente;controle;FALSE;50;78578,8800000000;TRUE;1,57157760000000e+03
2025;PB;22218;Fabricação de laminados planos e tubulares de material plástico;controle;FALSE;99;206771,1100000000;TRUE;2,08859707070707e+03
2025;PB;22226;Fabricação de embalagens de material plástico;controle;FALSE;1930;4576118,8900000015;TRUE;2,37104605699482e+03
2025;PB;22234;Fabricação de tubos e acessórios de material plástico para uso na construção;controle;FALSE;146;305890,9300000001;TRUE;2,09514335616438e+03
2025;PB;23117;Fabricação de vidro plano e de segurança;controle;FALSE;166;295624,1699999999;TRUE;1,78086849397590e+03
2025;PB;23192;Fabricação de artigos de vidro;controle;FALSE;115;222926,1900000000;TRUE;1,93848860869565e+03
2025;PB;23206;Fabricação de cimento;controle;FALSE;837;3852419,5100000007;TRUE;4,60265174432497e+03
2025;PB;23303;Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes;controle;FALSE;1461;2747630,4700000002;TRUE;1,88065056125941e+03
2025;PB;23419;Fabricação de produtos cerâmicos refratários;controle;FALSE;76;125858,8800000000;TRUE;1,65603789473684e+03
2025;PB;23427;Fabricação de produtos cerâmicos não refratários para uso estrutural na construção;controle;FALSE;2550;5308568,1099999947;TRUE;2,08179141568627e+03
2025;PB;23494;Fabricação de produtos cerâmicos não refratários não especificados anteriormente;controle;FALSE;13;13896,9300000000;TRUE;1,06899461538462e+03
2025;PB;23915;Aparelhamento e outros trabalhos em pedras;controle;FALSE;427;740992,4499999997;TRUE;1,73534531615925e+03
2025;PB;23923;Fabricação de cal e gesso;controle;FALSE;11;21897,8300000000;TRUE;1,99071181818182e+03
2025;PB;23991;Fabricação de produtos de minerais não metálicos não especificados anteriormente;controle;FALSE;1051;2870200,0300000012;TRUE;2,73092295908659e+03
2025;PB;24211;Produção de semiacabados de aço;sensibilidade;FALSE;6;0,0000000000;TRUE;0,00000000000000e+00
2025;PB;24237;Produção de laminados longos de aço;sensibilidade;FALSE;7;17193,4500000000;TRUE;2,45620714285714e+03
2025;PB;24393;Produção de outros tubos de ferro e aço;sensibilidade;FALSE;0;0,0000000000;TRUE;NA
2025;PB;24415;Metalurgia do alumínio e suas ligas;sensibilidade;FALSE;79;191481,4700000000;TRUE;2,42381607594937e+03
2025;PB;24423;Metalurgia dos metais preciosos;sensibilidade;FALSE;7;16405,6800000000;TRUE;2,34366857142857e+03
2025;PB;24491;Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente;sensibilidade;FALSE;53;111113,1400000000;TRUE;2,09647433962264e+03
2025;PB;24512;Fundição de ferro e aço;sensibilidade;FALSE;14;22729,2400000000;TRUE;1,62351714285714e+03
2025;PB;24521;Fundição de metais não ferrosos e suas ligas;sensibilidade;FALSE;2;3568,0000000000;TRUE;1,78400000000000e+03
2025;PB;25110;Fabricação de estruturas metálicas;controle;FALSE;500;1087475,5699999994;TRUE;2,17495114000000e+03
2025;PB;25128;Fabricação de esquadrias de metal;controle;FALSE;1289;2271363,0000000009;TRUE;1,76211249030256e+03
2025;PB;25136;Fabricação de obras de caldeiraria pesada;controle;FALSE;148;323482,9700000000;TRUE;2,18569574324324e+03
2025;PB;25217;Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central;controle;FALSE;2;3639,1900000000;TRUE;1,81959500000000e+03
2025;PB;25314;Produção de forjados de aço e de metais não ferrosos e suas ligas;controle;FALSE;1;2783,8000000000;TRUE;2,78380000000000e+03
2025;PB;25322;"Produção de artefatos estampados de metal; metalurgia do pó";controle;FALSE;113;201279,0600000000;TRUE;1,78123061946903e+03
2025;PB;25390;Serviços de usinagem, solda, tratamento e revestimento em metais;controle;FALSE;115;183983,3500000000;TRUE;1,59985521739130e+03
2025;PB;25420;Fabricação de artigos de serralheria, exceto esquadrias;controle;FALSE;678;1584624,9800000011;TRUE;2,33720498525074e+03
2025;PB;25438;Fabricação de ferramentas;controle;FALSE;14;20972,9300000000;TRUE;1,49806642857143e+03
2025;PB;25918;Fabricação de embalagens metálicas;controle;FALSE;0;0,0000000000;TRUE;NA
2025;PB;25926;Fabricação de produtos de trefilados de metal;controle;FALSE;27;57483,4100000000;TRUE;2,12901518518519e+03
2025;PB;25993;Fabricação de produtos de metal não especificados anteriormente;controle;FALSE;140;307833,8500000000;TRUE;2,19881321428571e+03
2025;PB;27406;Fabricação de lâmpadas e outros equipamentos de iluminação;tratado_extensao;TRUE;0;0,0000000000;TRUE;NA
2025;PB;27597;Fabricação de aparelhos eletrodomésticos não especificados anteriormente;tratado_extensao;TRUE;10;16018,5400000000;TRUE;1,60185400000000e+03
2025;PB;28119;Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários;controle;FALSE;19;269203,4600000000;TRUE;1,41686031578947e+04
2025;PB;28127;Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas;controle;FALSE;3;5411,5200000000;TRUE;1,80384000000000e+03
2025;PB;28135;Fabricação de válvulas, registros e dispositivos semelhantes;controle;FALSE;5;11492,3400000000;TRUE;2,29846800000000e+03
2025;PB;28143;Fabricação de compressores;controle;FALSE;2;0,0000000000;TRUE;0,00000000000000e+00
2025;PB;28216;Fabricação de aparelhos e equipamentos para instalações térmicas;controle;FALSE;24;50795,8200000000;TRUE;2,11649250000000e+03
2025;PB;28224;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;controle;FALSE;1;0,0000000000;TRUE;0,00000000000000e+00
2025;PB;28232;Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial;controle;FALSE;70;161181,2000000000;TRUE;2,30258857142857e+03
2025;PB;28259;Fabricação de máquinas e equipamentos para saneamento básico e ambiental;controle;FALSE;26;44085,3100000000;TRUE;1,69558884615385e+03
2025;PB;28291;Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente;controle;FALSE;23;26935,7300000000;TRUE;1,17111869565217e+03
2025;PB;28321;Fabricação de equipamentos para irrigação agrícola;controle;FALSE;51;117681,7700000000;TRUE;2,30748568627451e+03
2025;PB;28330;Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação;controle;FALSE;108;295228,5600000001;TRUE;2,73359777777778e+03
2025;PB;28402;Fabricação de máquinas-ferramenta;controle;FALSE;10;21083,3000000000;TRUE;2,10833000000000e+03
2025;PB;28615;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;controle;FALSE;9;25041,9300000000;TRUE;2,78243666666667e+03
2025;PB;28623;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;controle;FALSE;10;23733,3800000000;TRUE;2,37333800000000e+03
2025;PB;28631;Fabricação de máquinas e equipamentos para a indústria têxtil;controle;FALSE;4;6205,5800000000;TRUE;1,55139500000000e+03
2025;PB;28640;Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados;controle;FALSE;8;13407,7900000000;TRUE;1,67597375000000e+03
2025;PB;28691;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;controle;FALSE;85;223095,2699999999;TRUE;2,62465023529412e+03
2025;PB;32116;Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria;tratado_nucleo;TRUE;6;9897,5300000000;TRUE;1,64958833333333e+03
2025;PB;32124;Fabricação de bijuterias e artefatos semelhantes;tratado_nucleo;TRUE;5;6601,3300000000;TRUE;1,32026600000000e+03
2025;PB;32302;Fabricação de artefatos para pesca e esporte;tratado_nucleo;TRUE;1;3197,3300000000;TRUE;3,19733000000000e+03
2025;PB;32400;Fabricação de brinquedos e jogos recreativos;tratado_nucleo;TRUE;26;50632,9200000000;TRUE;1,94742000000000e+03
2025;PE;10112;Abate de reses, exceto suínos;sensibilidade;FALSE;997;2041469,0000000012;TRUE;2,04761183550652e+03
2025;PE;10121;Abate de suínos, aves e outros pequenos animais;sensibilidade;FALSE;4371;9984185,6399999969;TRUE;2,28418797529169e+03
2025;PE;10139;Fabricação de produtos de carne;sensibilidade;FALSE;2623;6772275,0800000010;TRUE;2,58188146397255e+03
2025;PE;10201;Preservação do pescado e fabricação de produtos do pescado;sensibilidade;FALSE;1551;3180537,4400000009;TRUE;2,05063664732431e+03
2025;PE;10317;Fabricação de conservas de frutas;sensibilidade;FALSE;2091;4973464,0999999978;TRUE;2,37850985174558e+03
2025;PE;10325;Fabricação de conservas de legumes e outros vegetais;sensibilidade;FALSE;42;93315,4900000000;TRUE;2,22179738095238e+03
2025;PE;10333;Fabricação de sucos de frutas, hortaliças e legumes;sensibilidade;FALSE;1099;2945727,9799999995;TRUE;2,68037122838944e+03
2025;PE;10414;Fabricação de óleos vegetais em bruto, exceto óleo de milho;sensibilidade;FALSE;11;5580,3400000000;TRUE;5,07303636363636e+02
2025;PE;10422;Fabricação de óleos vegetais refinados, exceto óleo de milho;sensibilidade;FALSE;13;24258,8100000000;TRUE;1,86606230769231e+03
2025;PE;10431;Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais;sensibilidade;FALSE;377;1586196,2099999993;TRUE;4,20741700265252e+03
2025;PE;10511;Preparação do leite;sensibilidade;FALSE;261;576505,6299999998;TRUE;2,20883383141762e+03
2025;PE;10520;Fabricação de laticínios;sensibilidade;FALSE;1698;4355521,3799999999;TRUE;2,56508915194346e+03
2025;PE;10538;Fabricação de sorvetes e outros gelados comestíveis;sensibilidade;FALSE;1712;3480924,1800000011;TRUE;2,03325010514019e+03
2025;PE;10619;Beneficiamento de arroz e fabricação de produtos do arroz;sensibilidade;FALSE;560;1496908,2700000000;TRUE;2,67305048214286e+03
2025;PE;10627;Moagem de trigo e fabricação de derivados;sensibilidade;FALSE;558;2742346,1800000002;TRUE;4,91459888888889e+03
2025;PE;10635;Fabricação de farinha de mandioca e derivados;sensibilidade;FALSE;106;146782,9800000000;TRUE;1,38474509433962e+03
2025;PE;10643;Fabricação de farinha de milho e derivados, exceto óleos de milho;sensibilidade;FALSE;1178;2472178,3999999994;TRUE;2,09862342954160e+03
2025;PE;10651;Fabricação de amidos e féculas de vegetais e de óleos de milho;sensibilidade;FALSE;352;1337426,9499999997;TRUE;3,79950838068182e+03
2025;PE;10660;Fabricação de alimentos para animais;sensibilidade;FALSE;3047;8249194,5600000005;TRUE;2,70731688874303e+03
2025;PE;10694;Moagem e fabricação de produtos de origem vegetal não especificados anteriormente;sensibilidade;FALSE;283;729104,6799999999;TRUE;2,57634162544170e+03
2025;PE;10716;Fabricação de açúcar em bruto;sensibilidade;FALSE;28220;68609344,5099999011;TRUE;2,43123120163005e+03
2025;PE;10724;Fabricação de açúcar refinado;sensibilidade;FALSE;3961;12005044,1899999920;TRUE;3,03081145922747e+03
2025;PE;10813;Torrefação e moagem de café;sensibilidade;FALSE;413;1099031,3399999999;TRUE;2,66109283292978e+03
2025;PE;10821;Fabricação de produtos à base de café;sensibilidade;FALSE;0;0,0000000000;TRUE;NA
2025;PE;10911;Fabricação de produtos de panificação;sensibilidade;FALSE;11939;18956240,6700000316;TRUE;1,58775782477595e+03
2025;PE;10929;Fabricação de biscoitos e bolachas;sensibilidade;FALSE;6859;22186285,1000000387;TRUE;3,23462386645284e+03
2025;PE;10937;Fabricação de produtos derivados do cacau, de chocolates e confeitos;sensibilidade;FALSE;91;133247,3100000000;TRUE;1,46425615384615e+03
2025;PE;10945;Fabricação de massas alimentícias;sensibilidade;FALSE;2886;6298728,8200000003;TRUE;2,18251171864172e+03
2025;PE;10953;Fabricação de especiarias, molhos, temperos e condimentos;sensibilidade;FALSE;331;593051,1099999999;TRUE;1,79169519637462e+03
2025;PE;10961;Fabricação de alimentos e pratos prontos;sensibilidade;FALSE;389;564371,4300000002;TRUE;1,45082629820051e+03
2025;PE;10996;Fabricação de produtos alimentícios não especificados anteriormente;sensibilidade;FALSE;2689;5795211,7299999995;TRUE;2,15515497582745e+03
2025;PE;13511;Fabricação de artefatos têxteis para uso doméstico;tratado_nucleo;TRUE;1273;3218976,1800000006;TRUE;2,52865371563236e+03
2025;PE;13529;Fabricação de artefatos de tapeçaria;tratado_nucleo;TRUE;550;2559522,6699999999;TRUE;4,65367758181818e+03
2025;PE;13537;Fabricação de artefatos de cordoaria;tratado_nucleo;TRUE;19;37256,6200000000;TRUE;1,96087473684210e+03
2025;PE;13545;Fabricação de tecidos especiais, inclusive artefatos;tratado_nucleo;TRUE;24;35723,5200000000;TRUE;1,48848000000000e+03
2025;PE;13596;Fabricação de outros produtos têxteis não especificados anteriormente;tratado_nucleo;TRUE;801;1546740,2700000014;TRUE;1,93101157303371e+03
2025;PE;14118;Confecção de roupas íntimas;tratado_nucleo;TRUE;1969;3094140,3200000008;TRUE;1,57142728288471e+03
2025;PE;14126;Confecção de peças do vestuário, exceto roupas íntimas;tratado_nucleo;TRUE;17704;28693813,1199999824;TRUE;1,62075311342069e+03
2025;PE;14134;Confecção de roupas profissionais;tratado_nucleo;TRUE;1095;1820880,7299999993;TRUE;1,66290477625571e+03
2025;PE;14142;Fabricação de acessórios do vestuário, exceto para segurança e proteção;tratado_nucleo;TRUE;216;320724,1499999999;TRUE;1,48483402777778e+03
2025;PE;14215;Fabricação de meias;tratado_nucleo;TRUE;20;33029,5200000000;TRUE;1,65147600000000e+03
2025;PE;14223;Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias;tratado_nucleo;TRUE;41;61691,7300000000;TRUE;1,50467634146341e+03
2025;PE;15211;Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;tratado_nucleo;TRUE;242;400002,3800000001;TRUE;1,65290239669422e+03
2025;PE;15297;Fabricação de artefatos de couro não especificados anteriormente;tratado_nucleo;TRUE;63;103232,2700000000;TRUE;1,63860746031746e+03
2025;PE;15319;Fabricação de calçados de couro;tratado_nucleo;TRUE;51;63861,9600000000;TRUE;1,25219529411765e+03
2025;PE;15335;Fabricação de calçados de material sintético;tratado_nucleo;TRUE;7;3406,1000000000;TRUE;4,86585714285714e+02
2025;PE;15394;Fabricação de calçados de materiais não especificados anteriormente;tratado_nucleo;TRUE;1301;2851884,5299999993;TRUE;2,19207112221368e+03
2025;PE;16102;Desdobramento de madeira;controle;FALSE;174;364119,0900000000;TRUE;2,09263844827586e+03
2025;PE;16218;Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada;controle;FALSE;8;28749,0700000000;TRUE;3,59363375000000e+03
2025;PE;16226;Fabricação de estruturas de madeira e de artigos de carpintaria para construção;controle;FALSE;615;1346263,9600000004;TRUE;2,18904708943090e+03
2025;PE;16234;Fabricação de artefatos de tanoaria e de embalagens de madeira;controle;FALSE;359;702623,9299999999;TRUE;1,95716972144847e+03
2025;PE;16293;"Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto
móveis";controle;FALSE;465;898612,2000000001;TRUE;1,93249935483871e+03
2025;PE;17109;Fabricação de celulose e outras pastas para a fabricação de papel;controle;FALSE;0;0,0000000000;TRUE;NA
2025;PE;17214;Fabricação de papel;controle;FALSE;930;2137186,4500000030;TRUE;2,29804994623656e+03
2025;PE;17311;Fabricação de embalagens de papel;controle;FALSE;911;2453084,0499999998;TRUE;2,69273770581778e+03
2025;PE;17320;Fabricação de embalagens de cartolina e papel-cartão;controle;FALSE;82;152557,7900000000;TRUE;1,86046085365854e+03
2025;PE;17338;Fabricação de chapas e de embalagens de papelão ondulado;controle;FALSE;995;4002793,8200000008;TRUE;4,02290836180905e+03
2025;PE;17419;Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório;controle;FALSE;645;1407510,6099999999;TRUE;2,18218699224806e+03
2025;PE;17427;Fabricação de produtos de papel para usos doméstico e higiênico-sanitário;controle;FALSE;473;1140866,3599999996;TRUE;2,41197961945032e+03
2025;PE;17494;Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente;controle;FALSE;51;77612,5900000000;TRUE;1,52181549019608e+03
2025;PE;22129;Reforma de pneumáticos usados;controle;FALSE;512;1351514,5200000000;TRUE;2,63967679687500e+03
2025;PE;22196;Fabricação de artefatos de borracha não especificados anteriormente;controle;FALSE;183;421104,2299999999;TRUE;2,30111601092896e+03
2025;PE;22218;Fabricação de laminados planos e tubulares de material plástico;controle;FALSE;992;4033636,7999999989;TRUE;4,06616612903226e+03
2025;PE;22226;Fabricação de embalagens de material plástico;controle;FALSE;5327;13904956,1999999918;TRUE;2,61027899380514e+03
2025;PE;22234;Fabricação de tubos e acessórios de material plástico para uso na construção;controle;FALSE;778;2377954,5600000005;TRUE;3,05649686375321e+03
2025;PE;23117;Fabricação de vidro plano e de segurança;controle;FALSE;620;3472124,5700000017;TRUE;5,60020091935484e+03
2025;PE;23125;Fabricação de embalagens de vidro;controle;FALSE;538;2910591,2700000005;TRUE;5,41002094795539e+03
2025;PE;23192;Fabricação de artigos de vidro;controle;FALSE;428;834174,6400000002;TRUE;1,94900616822430e+03
2025;PE;23206;Fabricação de cimento;controle;FALSE;415;3454215,3400000012;TRUE;8,32341045783133e+03
2025;PE;23303;Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes;controle;FALSE;4947;10827384,5099999961;TRUE;2,18867687689509e+03
2025;PE;23419;Fabricação de produtos cerâmicos refratários;controle;FALSE;80;204842,6100000000;TRUE;2,56053262500000e+03
2025;PE;23427;Fabricação de produtos cerâmicos não refratários para uso estrutural na construção;controle;FALSE;4257;7621825,8900000043;TRUE;1,79042186751233e+03
2025;PE;23494;Fabricação de produtos cerâmicos não refratários não especificados anteriormente;controle;FALSE;2774;6874589,6200000020;TRUE;2,47822264599856e+03
2025;PE;23915;Aparelhamento e outros trabalhos em pedras;controle;FALSE;922;1804728,5900000001;TRUE;1,95740627982646e+03
2025;PE;23923;Fabricação de cal e gesso;controle;FALSE;1202;2088074,4399999995;TRUE;1,73716675540765e+03
2025;PE;23991;Fabricação de produtos de minerais não metálicos não especificados anteriormente;controle;FALSE;380;993658,2099999998;TRUE;2,61489002631579e+03
2025;PE;24113;Produção de ferro-gusa;sensibilidade;FALSE;12;17064,7100000000;TRUE;1,42205916666667e+03
2025;PE;24229;Produção de laminados planos de aço;sensibilidade;FALSE;109;287181,3200000000;TRUE;2,63469100917431e+03
2025;PE;24237;Produção de laminados longos de aço;sensibilidade;FALSE;816;4240593,0999999996;TRUE;5,19680526960784e+03
2025;PE;24245;Produção de relaminados, trefilados e perfilados de aço;sensibilidade;FALSE;55;136658,3400000000;TRUE;2,48469709090909e+03
2025;PE;24318;Produção de tubos de aço com costura;sensibilidade;FALSE;27;72746,5200000000;TRUE;2,69431555555556e+03
2025;PE;24393;Produção de outros tubos de ferro e aço;sensibilidade;FALSE;127;389269,3400000000;TRUE;3,06511291338583e+03
2025;PE;24415;Metalurgia do alumínio e suas ligas;sensibilidade;FALSE;888;4081967,2100000032;TRUE;4,59680992117118e+03
2025;PE;24431;Metalurgia do cobre;sensibilidade;FALSE;2;4591,0500000000;TRUE;2,29552500000000e+03
2025;PE;24491;Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente;sensibilidade;FALSE;484;2013449,2400000007;TRUE;4,16001909090909e+03
2025;PE;24512;Fundição de ferro e aço;sensibilidade;FALSE;100;200985,8600000000;TRUE;2,00985860000000e+03
2025;PE;24521;Fundição de metais não ferrosos e suas ligas;sensibilidade;FALSE;51;123140,4600000000;TRUE;2,41451882352941e+03
2025;PE;25110;Fabricação de estruturas metálicas;controle;FALSE;1752;5782844,0499999970;TRUE;3,30071007420091e+03
2025;PE;25128;Fabricação de esquadrias de metal;controle;FALSE;1936;3850422,3199999998;TRUE;1,98885450413223e+03
2025;PE;25136;Fabricação de obras de caldeiraria pesada;controle;FALSE;580;1468945,7500000000;TRUE;2,53266508620690e+03
2025;PE;25217;Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central;controle;FALSE;255;528118,6700000000;TRUE;2,07105360784314e+03
2025;PE;25225;Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos;controle;FALSE;4;1540,0000000000;TRUE;3,85000000000000e+02
2025;PE;25314;Produção de forjados de aço e de metais não ferrosos e suas ligas;controle;FALSE;33;196481,3200000000;TRUE;5,95397939393939e+03
2025;PE;25322;"Produção de artefatos estampados de metal; metalurgia do pó";controle;FALSE;174;451006,9400000000;TRUE;2,59199390804598e+03
2025;PE;25390;Serviços de usinagem, solda, tratamento e revestimento em metais;controle;FALSE;1288;2653572,3999999994;TRUE;2,06022701863354e+03
2025;PE;25411;Fabricação de artigos de cutelaria;controle;FALSE;2;3355,9300000000;TRUE;1,67796500000000e+03
2025;PE;25420;Fabricação de artigos de serralheria, exceto esquadrias;controle;FALSE;965;1943096,2300000000;TRUE;2,01357122279793e+03
2025;PE;25438;Fabricação de ferramentas;controle;FALSE;52;132959,9800000000;TRUE;2,55692269230769e+03
